ComplexID,PondID,SiteID,SiteName,Date,Water Temp,Air Temp,Conductivity,Time,Sweep,HabitatType,AB,AT,FT,GT,GF,MF,LF,PF,SP,WF,RSN,Other,Notes
12,02,12-02,N. Indian Brook -02,8/16/2022,24.0,23.3,291,1:03,18,reeds,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,8:47,1,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,8:49,2,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,8:51,3,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,8:54,4,Clear,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,8:57,5,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,9:00,6,Woody debris,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,9:02,7,Woody plants,0,0,0,0,1,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,9:05,8,Woody plants,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,9:08,9,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,9:10,10,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,9:12,11,Grassy/woody debris,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,9:14,12,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,9:16,13,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,9:19,14,Grassy/muddy,0,0,0,0,2,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,9:26,15,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,9:30,16,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,9:32,17,Clear,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,5/21/2024,19.8,22.8,12.1,9:35,18,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:29,1,Grassy,0,0,0,0,0,0,0,0,3,0,0,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:30,2,Grassy,0,0,0,0,0,0,0,0,5,0,1,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:33,3,Grassy,0,0,0,0,0,0,0,0,1,0,1,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:35,4,Grassy,0,0,0,0,0,0,0,0,2,0,0,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:36,5,Grassy,0,0,0,0,0,0,0,0,3,0,1,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:38,6,Grassy,0,0,0,0,0,0,0,0,1,0,1,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:40,7,Grassy,0,0,0,0,0,0,0,0,1,0,1,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:41,8,Woody veg,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:43,9,Woody veg,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:45,10,Woody veg,0,0,0,0,0,0,0,0,1,0,0,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:47,11,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:48,12,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:50,13,Grassy,0,0,0,0,0,0,0,0,0,0,3,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:51,14,Grassy,0,0,0,0,0,0,0,0,1,0,0,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:53,15,Grassy,0,0,0,0,0,0,0,0,1,0,1,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,9:55,16,Grassy,0,0,0,0,0,0,0,0,0,0,1,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,10:00,17,Grassy,0,0,0,0,0,0,0,0,15,0,1,,
01,01,01-01,Birds of VT,6/21/2024,19.8,22.8,,10:02,18,Grassy,0,0,0,0,0,0,0,0,1,0,1,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:43,1,Grassy,0,0,0,0,0,0,0,0,1,0,2,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:46,2,Grassy,0,0,0,0,0,0,0,0,2,0,2,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:47,3,Grassy,0,0,0,0,0,0,0,0,0,0,1,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:48,4,Grassy,0,0,0,0,0,0,0,0,2,0,0,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:49,5,Grassy,0,0,0,0,0,0,0,0,1,0,0,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:50,6,Grassy,0,0,0,0,0,0,0,0,1,0,3,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:51,7,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:52,8,Woody Veg,0,0,0,0,0,0,0,0,2,0,6,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:53,9,Grassy,0,0,0,0,0,0,0,0,1,0,0,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:55,10,Grassy,0,0,0,0,0,0,0,0,1,0,1,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:56,11,Grassy,0,0,0,0,0,0,0,0,2,0,0,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:57,12,reeds/grasses,0,0,0,0,0,0,0,0,2,0,3,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:58,13,reeds/grasses,0,0,0,0,0,0,0,0,0,0,1,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,9:59,14,Grassy,0,0,0,0,0,0,0,0,1,0,0,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,10:03,15,Muddy,0,0,0,0,0,0,0,0,2,0,0,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,10:04,16,Muddy,0,0,0,0,0,0,0,0,1,0,2,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,10:06,17,Grassy,0,0,0,0,0,0,0,0,2,0,3,,
01,01,01-01,Birds of VT,7/17/2024,23.5,25.2,,10:09,18,Woody Veg,0,0,0,0,0,0,0,0,7,0,7,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,8:53,1,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,8:55,2,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,8:56,3,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,8:58,4,Murky,0,0,0,0,1,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:01,5,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:04,6,Channel,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:07,7,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:08,8,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:10,9,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:13,10,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:16,11,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:18,12,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:20,13,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:23,14,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:25,15,Grassy,0,0,0,0,0,0,0,0,0,1,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:28,16,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:30,17,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,5/22/2024,29.8,24.1,149.7,9:39,18,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:32,1,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:33,2,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:35,3,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:37,4,Grassy,0,0,0,0,0,0,0,0,0,0,2,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:39,5,Grassy,0,0,0,0,0,0,0,0,0,0,1,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:40,6,Grassy/Reeds,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:41,7,Muddy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:45,8,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:46,9,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:48,10,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:50,11,Grassy,0,0,0,0,0,0,0,0,1,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:53,12,Grassy,0,0,0,0,0,0,0,0,12,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:55,13,Grassy/Reeds,0,0,0,0,0,0,0,0,2,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,8:57,14,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,9:00,15,Grassy,0,0,0,0,0,0,0,0,3,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,9:04,16,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,9:06,17,Reeds/Woody Veg,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,6/24/2024,22.0,20,,9:08,18,Reeds,0,0,0,0,0,0,0,0,1,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,9:54,1,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,9:55,2,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,9:56,3,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,9:58,4,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,9:59,5,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,10:01,6,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,10:02,7,Channel,0,0,0,0,0,0,0,0,0,0,2,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,10:04,8,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,10:06,9,Reeds,0,0,0,0,0,0,0,0,0,1,1,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,10:10,10,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,10:12,11,Channel,0,0,0,0,0,0,0,0,0,2,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,10:14,12,Reeds,0,0,0,0,0,0,0,0,1,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,10:20,13,Woody veg,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,10:23,14,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,10:25,15,Reeds,0,0,0,0,0,0,0,0,0,1,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,10:27,16,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,10:29,17,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
02,01,02-01,Audubon,7/18/2024,23.5,20.5,,10:30,18,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:37,1,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:38,2,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:39,3,Woody debris,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:40,4,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:41,5,Muddy,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:42,6,Muddy,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:44,7,Muddy,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:45,8,Muddy,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:47,9,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:48,10,Woody debris,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:49,11,Woody debris,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:51,12,Woody debris,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:53,13,Woody debris,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:54,14,Woody debris,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:57,15,Grassy,0,0,0,0,0,0,0,0,1,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,8:59,16,Muddy,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,9:00,17,Muddy,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,6/11/2024,16.1,15.3,,9:04,18,Muddy,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:25,1,Grass/mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:26,2,Grass/mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:29,3,Grass/mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:31,4,Grass/mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:33,5,Grass/mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:35,6,Grass/mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:36,7,Mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:38,8,Mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:40,9,Mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:41,10,Mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:43,11,Mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:44,12,Mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:49,13,Mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:50,14,Mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:53,15,Mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:55,16,Mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:57,17,Mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,7/10/2024,24.8,24.8,,8:59,18,Mud,0,0,0,0,0,0,0,0,0,0,0,,Heard GF
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,11:52,1,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,11:53,2,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,11:55,3,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,11:56,4,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,11:58,5,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,11:59,6,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,12:00,7,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,12:02,8,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,12:04,9,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,12:05,10,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,12:06,11,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,12:08,12,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,12:10,13,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,12:12,14,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,12:13,15,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,12:14,16,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,12:16,17,,0,0,0,0,0,0,0,0,0,0,0,,
03,01,03-01,Gillet,8/8/2024,27.2,20.3,,12:17,18,,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,9:53,1,Muddy,0,0,0,0,1,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,9:54,2,Reeds,0,0,0,0,1,0,0,0,0,0,0,,1 Adult GF
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:03,3,Reeds,0,0,0,0,1,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:04,4,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:05,5,Grassy debris,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:07,6,Grassy debris,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:08,7,Rocky,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:09,8,Reeds,0,0,0,0,1,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:11,9,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:12,10,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:13,11,Rocky/grassy debris,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:14,12,Rocky/grassy debris,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:15,13,Rocky,0,0,0,0,1,0,0,0,0,0,0,,1 Adult - caught
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:19,14,Rocky,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:21,15,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:22,16,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:23,17,Reeds,0,0,0,0,4,0,0,0,0,0,0,,1 GF Metamorph
04,01,04-01,Frog Alley,6/20/2024,26.3,26.7,,10:24,18,Reeds,0,0,0,0,1,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,12:53,1,Woody debris,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,12:54,2,Woody debris,0,0,0,0,0,0,0,0,1,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,12:55,3,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,12:58,4,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,12:59,5,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,1:01,6,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,1:02,7,Grassy,1,0,0,0,0,0,0,0,0,0,0,,Small reddened legs; Veeery big
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,1:06,8,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,1:11,9,Grassy,0,0,0,0,0,0,0,0,1,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,1:14,10,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,1:15,11,Rocky,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,1:16,12,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,1:17,13,Reeds,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,1:18,14,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,1:19,15,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,1:20,16,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,1:21,17,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,7/8/2024,27.3,27.9,,1:26,18,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,8/6/2024,23.8,18.5,,12:30,1,Woody debris,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,8/6/2024,23.8,18.5,,12:34,2,Woody debris,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,8/6/2024,23.8,18.5,,12:35,3,Grassy,0,0,0,0,0,0,0,0,1,0,0,,
04,01,04-01,Frog Alley,8/6/2024,23.8,18.5,,12:36,4,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,8/6/2024,23.8,18.5,,12:37,5,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,8/6/2024,23.8,18.5,,12:38,6,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,8/6/2024,23.8,18.5,,12:39,7,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,8/6/2024,23.8,18.5,,12:40,8,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,8/6/2024,23.8,18.5,,12:40,9,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,8/6/2024,23.8,18.5,,12:41,10,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,8/6/2024,23.8,18.5,,12:42,11,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
04,01,04-01,Frog Alley,8/6/2024,23.8,18.5,,12:43,12,Grassy,0,0,0,0,0,0,0,0,0,0,0,,
