ComplexID,PondID,SiteID,Site Name,Date,Water Temp,Air Temp,Conductivity,Time,SpeciesID,Count,A/T,Symptoms,Mortality,Notes,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,12:56,AB,1,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,12:57,RSN,1,A,,,JUVENILE,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:00,RSN,1,A,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:02,GF,3,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:02,AB,2,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:02,GF,1,A,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:03,GF,1,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:04,GF,1,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:05,TADPOLE,1,A,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:08,RSN,1,A,,,JUVENILE,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:08,GF,3,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:11,RSN,1,A,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:12,AB,1,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:12,GF,1,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:23,RSN,1,A,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:25,GF,1,A,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:25,AB,1,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:26,GF,2,A,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:30,GF,1,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:33,GF,3,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:36,GF,1,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:39,GF,1,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:40,GF,2,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:40,AB,1,A,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:40,GF,1,A,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:42,GF,1,T,,,,,,,,,,,,,
01,01,01-01,Birds of VT-01,7/28/2022,32.7,30.2,18.8,1:44,AB,1,A,,,,,,,,,,,,,
02,01,02-01,Audobon-01,7/28/2022,19.5,19.9,178.5,8:15,GF,1,T,,,,,,,,,,,,,
02,01,02-01,Audobon-01,7/28/2022,19.5,19.9,178.5,8:18,GF,1,A,,,,,,,,,,,,,
02,01,02-01,Audobon-01,7/28/2022,19.5,19.9,178.5,8:25,GF,1,T,,,,,,,,,,,,,
02,01,02-01,Audobon-01,7/28/2022,19.5,19.9,178.5,8:25,GF,1,A,,,??UNSURE OF SPECIES,,,,,,,,,,
02,01,02-01,Audobon-01,7/28/2022,19.5,19.9,178.5,8:25,GF,1,T,,,,,,,,,,,,,
02,01,02-01,Audobon-01,7/28/2022,19.5,19.9,178.5,8:30,GF,1,A,,,,,,,,,,,,,
02,01,02-01,Audobon-01,7/28/2022,19.5,19.9,178.5,8:31,GF,1,A,,,,,,,,,,,,,
02,01,02-01,Audobon-01,7/28/2022,19.5,19.9,178.5,8:35,GF,1,A,,,,,,,,,,,,,
02,01,02-01,Audobon-01,7/28/2022,19.5,19.9,178.5,8:35,PF,1,A,,,,,,,,,,,,,
02,01,02-01,Audobon-01,7/28/2022,19.5,19.9,178.5,8:37,GF,1,A,,,,,,,,,,,,,
02,01,02-01,Audobon-01,7/28/2022,19.5,19.9,178.5,8:37,AB,1,A,,,,,,,,,,,,,
02,01,02-01,Audobon-01,7/28/2022,19.5,19.9,178.5,8:49,GF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:33,TADPOLE,3,A,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:33,GF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:35,PF,1,A,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:36,GF,1,A,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:37,GF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:37,GF,1,A,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:37,PF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:39,PF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:41,GF,1,A,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:42,GF,1,A,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:44,GF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:50,GF,1,A,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:51,GF,2,,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:53,GF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:54,GF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,12:55,GF,3,A,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,1:02,GF,5,A/T,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,1:02,TADPOLE,2,A,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,1:08,GF,1,A,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,1:10,GF,5,A/T,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,1:10,PF,2,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,1:11,TADPOLE,1,A,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,1:16,GF,2,A,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,1:19,PF,1,T,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,1:21,GF,2,A/T,,,,,,,,,,,,,
06,01,06-01,Milton Pond-01,7/29/2022,29.5,28.9,51.7,1:22,GF,2,A,,,,,,,,,,,,,
06,02,06-02,Milton Marsh-02,7/29/2022,21.9,22.5,207,8:42,AB,1,A,,,,,,,,,,,,,
06,02,06-02,Milton Marsh0-02,7/29/2022,21.9,22.5,207,8:40,UNKNOWN,1,T,,,"HEARD 10+ FROGS, COULDN’T SEE",,,,,,,,,,
05,01,05-01,St. Albans-01,7/14/2022,23.3,16.2,141.3,9:15,GF,2,A,,,SAW 3 MORE ADULTS AFTER. 3 DEAD FISH,,,,,,,,,,
05,02,05-02,St. Albans-02,7/14/2022,24.4,21.5,210,12:27,AT,1,T,,,,,,,,,,,,,
05,02,05-02,St. Albans-02,7/14/2022,24.4,21.5,210,12:30,GF,1,,,,HEAR ACROSS POND,,,,,,,,,,
05,02,05-02,St. Albans-02,7/14/2022,24.4,21.5,210,12:30,GF,1,A,,,,,,,,,,,,,
05,02,05-02,St. Albans-02,7/14/2022,24.4,21.5,210,12:46,GF,1,T,,,,,,,,,,,,,
05,01,05-01,St. Albans-01,8/5/2022,23.6,22.5,153.4,,,0,,,,"Caught GF after survey, heard something jump but couldn’t see it ",,,,,,,,,,
05,02,05-02,St. Albans-02,8/5/2022,22.8,22.5,625,11:41,GF,1,A,,,,,,,,,,,,,
05,02,05-02,St. Albans-02,8/5/2022,22.8,22.5,625,11:54,UNKNOWN,2,T,,,,,,,,,,,,,
08,01,08-01,Harms Way-1,7/22/2022,25.6,,121.1,10:02,AB,1,A,,,Saw 3 painted turtles,,,,,,,,,,
08,01,08-01,Harms Way-1,7/22/2022,25.6,,121.1,10:15,AB,1,A,,,Pond covered in algae,,,,,,,,,,
08,01,08-01,Harms Way-1,7/22/2022,25.6,,121.1,10:22,GF,2,A,,,,,,,,,,,,,
08,01,08-01,Harms Way-1,7/22/2022,25.6,,121.1,10:22,GF,2,A,,,,,,,,,,,,,
08,01,08-01,Harms Way-1,7/22/2022,25.6,,121.1,10:22,AB,1,A,,,,,,,,,,,,,
08,01,08-01,Harms Way-1,7/22/2022,25.6,,121.1,10:11,GF,1,A,,,,,,,,,,,,,
08,01,08-01,Harms Way-1,7/22/2022,25.6,,121.1,10:40,RSN,1,A,,,,,,,,,,,,,
08,01,08-01,Harms Way-1,7/22/2022,25.6,,121.1,10:40,GF,1,A,,,,,,,,,,,,,
08,01,08-01,Harms Way-1,7/22/2022,25.6,,121.1,10:53,AB,1,A,,,,,,,,,,,,,
08,01,08-01,Harms Way-1,7/22/2022,25.6,,121.1,11:00,GF,1,T,,,,,,,,,,,,,
08,01,08-01,Harms Way-1,7/22/2022,25.6,,121.1,11:00,GF,1,A,,,,,,,,,,,,,
08,01,08-01,Harms Way-1,7/22/2022,25.6,,121.1,11:08,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,12:53,RSN,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:06,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:08,AB,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:09,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:11,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:14,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:17,AB,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:20,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:21,RSN,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:22,GF,2,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:28,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:35,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:38,GF,3,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:43,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:44,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:44,GF,1,T,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:48,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:51,GF,2,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:52,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:53,GF,3,T,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,1:59,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,2:01,RSN,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,2:01,GF,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,2:02,RSN,1,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,2:03,RSN,3,A,,,,,,,,,,,,,
08,02,08-02,Harms Way-2,7/22/2022,29.8,34.3,266,2:05,GF,1,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,10:27,GF,5,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,10:27,PF,3,T,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,10:27,GF,1,T,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,10:43,GF,3,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,10:50,GF,7,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,10:50,PF,10,T,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,10:54,PF,10+,T,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,10:54,GF,10+,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,10:59,PF,3,T,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:02,GF,10+,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:07,PF,10+,T,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:13,GF,10+,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:18,PF,7,T,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:19,GF,6,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:21,PF,6,T,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:25,PF,1,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:25,PF,8,T,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:26,GF,9,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:30,GF,1,T,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:31,PF,5,T,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:34,GF,7,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:34,PF,2,T,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:36,AB,1,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:38,GF,2,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:49,GF,3,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:54,GF,4,A,,,,,,,,,,,,,
07,01,07-01,Rutland-01,7/21/2022,27.9,28.1,132.9,11:57,PF,1,T,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,10:39,GF,3,A/T,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,10:41,UNKNOWN,4,A/T,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,10:45,GF,3,A,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,10:48,UNKNOWN,10+,A/T,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,10:52,GF,1,A,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,10:57,GF,1,A,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,10:57,UNKNOWN,5+,A/T,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,11:07,GF,3,A,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,11:09,GF,2,A,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,11:09,AB,1,A,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,11:10,GF,10+,A/T,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,11:18,GF/AB,10+,A/T,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,11:24,GF,2,A,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,11:24,PF,1,T,,,,,,,,,,,,,
07,02,07-02,Rutland-2,7/27/2022,21.1,25.2,11.6,11:25,GF/AB,10+,A/T,,,"Saw adult newt POST survey. See plenty of frogs, very skiddish and lots of dense cover ",,,,,,,,,,
11,02,11-02,St.Mikes-02,8/2/2022,24.5,21.5,428,9:20,GF,1,T,,,LOTS OF TURTLES ,,,,,,,,,,
11,02,11-02,St.Mikes-02,8/2/2022,24.5,21.5,428,9:41,GF,1,A,,,,,,,,,,,,,
11,02,11-02,St.Mikes-02,8/2/2022,24.5,21.5,428,9:45,GF,1,A,,,,,,,,,,,,,
11,02,11-02,St.Mikes-02,8/2/2022,24.5,21.5,428,9:56,GF,1,A,,,,,,,,,,,,,
11,02,11-02,St.Mikes-02,8/2/2022,24.5,21.5,428,10:03,GF,1,A,,,,,,,,,,,,,
11,02,11-02,St.Mikes-02,8/2/2022,24.5,21.5,428,10:03,GF,2,T,,,,,,,,,,,,,
11,02,11-02,St.Mikes-02,8/2/2022,24.5,21.5,428,10:16,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,18.1,557,8:45,GF,2,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,19.1,557,8:51,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,20.1,557,8:51,GF,2,T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,21.1,557,8:53,GF,1,T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,22.1,557,8:54,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,23.1,557,9:02,GF,2,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,24.1,557,9:05,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,25.1,557,9:06,GF,1,T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,26.1,557,9:08,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,27.1,557,9:12,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,28.1,557,9:26,GF,1,T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,29.1,557,9:31,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,30.1,557,9:34,GF,2,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,31.1,557,9:38,GF,1,T,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,32.1,557,9:45,GF,2,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,33.1,557,9:52,GF,2,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,34.1,557,9:55,GF,1,A,,,,,,,,,,,,,
11,04,11-04,St.Mikes-04,8/3/2022,19.8,35.1,557,9:55,GF,1,T,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,8:21,AT,1,T,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,8:30,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,8:34,GF,1,T,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,8:39,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,8:48,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,8:50,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,8:51,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,8:53,GF,1,T,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,9:23,AT,1,T,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,9:23,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,9:25,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,9:30,AT,1,T,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,9:31,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,9:33,GF,1,A,,,,,,,,,,,,,
11,01,11-01,St.Mikes-01,8/4/2022,24.5,26.5,1945,9:36,AT,1,T,,,,,,,,,,,,,
10,01,10-01,Camp Johnson-01,7/25/2022,22.7,23.1,223,8:18,GF,1,A,,,,,,,,,,,,,
10,01,10-01,Camp Johnson-01,7/25/2022,22.7,23.1,223,8:21,GF,2,A,,,,,,,,,,,,,
10,01,10-01,Camp Johnson-01,7/25/2022,22.7,23.1,223,8:32,GF,1,A,,,,,,,,,,,,,
10,01,10-01,Camp Johnson-01,7/25/2022,22.7,23.1,223,8:42,GF,1,A,,,,,,,,,,,,,
10,01,10-01,Camp Johnson-01,7/25/2022,22.7,23.1,223,8:43,GF,1,A,,,,,,,,,,,,,
10,01,10-01,Camp Johnson-01,7/25/2022,22.7,23.1,223,9:05,GF,1,A,,,,,,,,,,,,,
10,01,10-01,Camp Johnson-01,7/25/2022,22.7,23.1,223,9:15,GF,1,A,,,Saw PF after survey,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,12:53,GF,8,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,12:53,PF,2,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,12:53,GF,2,A,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:16,GF,9,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:16,PF,1,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:17,GF,4,A,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:17,GF,3,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:19,GF,5,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:27,PF,2,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:30,GF,5,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:30,GF,1,A,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:40,GF,5,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:41,TAD,1,A,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:42,GF,5,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:47,GF,4,A,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:47,GF,2,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:47,PF,1,A,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:53,GF,1,A,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:57,GF,2,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:58,GF,1,A,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,1:58,GF,2,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,2:00,GF,3,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,2:00,GF,3,A,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,2:03,GF,8,A/T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,2:06,GF,2,A,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,2:06,GF,3,T,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,2:09,GF,5,A,,,,,,,,,,,,,
10,02,10-02,Camp Johnson-02,7/26/2022,29.2,,86.1,2:10,GF,4,A,,,,,,,,,,,,,
10,03,10-03,Camp Johnson-03,7/26/2022,21.2,21.2,417,9:26,GF,2,T,,,,,,,,,,,,,
10,03,10-03,Camp Johnson-03,7/26/2022,21.2,21.2,417,9:34,GF,3,2T/1A,,,,,,,,,,,,,
10,03,10-03,Camp Johnson-03,7/26/2022,21.2,21.2,417,9:35,GF,10+,A/T,,,,,,,,,,,,,
